@timestamp,objId,rsctypeId,TEMPERATURE1,TEMPERATURE,HUMIDITY1,HUMIDITY
2025-03-27T04:39:13.506Z,197,FTH,20.61,22.54,37.92,34.83
2025-03-27T04:39:13.514Z,205,FTH,21.01,22.43,38.48,34.4
2025-03-27T04:39:13.526Z,207,FTH,21.47,21.99,37.3,36.06
2025-03-27T04:39:18.640Z,24,FTH,20.31,24.92,39.5,27.29
2025-03-27T04:39:18.659Z,193,FTH,18.16,26.25,44.45,28.32
2025-03-27T04:39:18.662Z,195,FTH,20.27,28.08,39.91,26.06
2025-03-27T04:39:19.546Z,208,FTH,21.67,22.34,36.8,34.1
2025-03-27T04:39:24.589Z,198,FTH,20.37,21.77,37.38,36.13
2025-03-27T04:39:24.604Z,200,FTH,20.58,23.03,38.18,33.64
2025-03-27T04:39:24.610Z,201,FTH,20.67,22.19,38.48,35.57
2025-03-27T04:39:25.592Z,196,FTH,20.03,27.26,39.82,27.06
2025-03-27T04:39:28.665Z,23,FTH,18.34,21.73,43.26,33.84
2025-03-27T04:39:29.646Z,202,FTH,20.84,22.39,38.36,35.14
2025-03-27T04:39:30.650Z,199,FTH,20.44,21.15,38.82,37.3
2025-03-27T04:39:45.769Z,192,FTH,19.22,26.81,41.96,27.19
2025-03-27T04:39:46.777Z,194,FTH,18.17,27.2,44.52,27.19
2025-03-27T04:39:51.793Z,20,FTH,21.06,31.53,37.37,17.91
2025-03-27T04:39:51.796Z,21,FTH,25.36,28.57,30.21,22.27
2025-03-27T04:39:51.800Z,203,FTH,20.08,22.48,40.08,34.76
2025-03-27T04:39:56.816Z,191,FTH,22.45,28.08,34.89,26.03
2025-03-27T04:39:57.816Z,204,FTH,20.92,30.9,37.69,21.97
2025-03-27T04:39:57.820Z,206,FTH,20.83,26.94,38.45,26.95
2025-03-27T04:40:07.932Z,22,FTH,17.08,24.23,48.45,29.35
2025-03-27T04:40:13.946Z,25,FTH,22.43,25.05,35.35,27.0
2025-03-27T04:40:13.950Z,197,FTH,20.31,22.49,38.46,34.93
2025-03-27T04:40:13.958Z,205,FTH,20.74,22.39,38.88,34.49
2025-03-27T04:40:13.991Z,207,FTH,21.39,21.95,37.45,36.17
2025-03-27T04:40:19.014Z,24,FTH,20.33,24.92,39.48,27.39
2025-03-27T04:40:19.023Z,193,FTH,18.12,26.23,44.6,28.41
2025-03-27T04:40:19.027Z,195,FTH,20.24,28.08,39.94,26.13
2025-03-27T04:40:20.001Z,208,FTH,21.62,22.32,36.83,34.16
2025-03-27T04:40:25.062Z,198,FTH,20.09,21.65,37.94,36.28
2025-03-27T04:40:25.065Z,200,FTH,20.41,22.99,38.55,33.7
2025-03-27T04:40:25.069Z,201,FTH,20.52,22.07,38.82,35.62
2025-03-27T04:40:26.058Z,196,FTH,20.01,27.26,39.85,27.06
2025-03-27T04:40:29.093Z,23,FTH,18.43,21.72,43.03,33.59
2025-03-27T04:40:30.086Z,202,FTH,20.66,22.34,38.55,35.22
2025-03-27T04:40:31.089Z,199,FTH,20.22,21.0,39.26,37.52
2025-03-27T04:40:46.219Z,192,FTH,19.22,26.83,42.08,27.23
2025-03-27T04:40:47.205Z,194,FTH,18.23,27.2,44.52,27.16
2025-03-27T04:40:52.246Z,20,FTH,21.08,31.53,37.44,17.98
2025-03-27T04:40:52.250Z,21,FTH,25.44,28.56,30.41,22.41
2025-03-27T04:40:52.254Z,203,FTH,19.8,22.29,40.6,35.01
2025-03-27T04:40:57.283Z,191,FTH,22.42,28.08,35.07,26.13
2025-03-27T04:40:58.319Z,204,FTH,20.66,30.74,38.12,22.1
2025-03-27T04:40:58.323Z,206,FTH,20.67,26.94,38.84,26.99
2025-03-27T04:41:08.423Z,22,FTH,17.1,24.24,47.83,29.16
2025-03-27T04:41:14.443Z,25,FTH,22.42,25.05,35.39,27.06
2025-03-27T04:41:14.447Z,197,FTH,20.08,22.37,38.96,35.08
2025-03-27T04:41:14.455Z,205,FTH,20.52,22.3,39.43,34.63
2025-03-27T04:41:14.458Z,207,FTH,21.34,21.91,37.55,36.17
2025-03-27T04:41:19.470Z,24,FTH,20.35,24.92,39.37,27.33
2025-03-27T04:41:19.478Z,193,FTH,18.11,26.23,44.62,28.39
2025-03-27T04:41:19.492Z,195,FTH,20.26,28.09,39.81,25.99
2025-03-27T04:41:20.458Z,208,FTH,21.61,22.27,36.89,34.13
2025-03-27T04:41:25.510Z,198,FTH,19.93,21.59,38.42,36.41
2025-03-27T04:41:25.514Z,200,FTH,20.23,22.96,38.85,33.64
2025-03-27T04:41:25.518Z,201,FTH,20.37,22.01,39.07,35.71
2025-03-27T04:41:26.511Z,196,FTH,20.01,27.24,39.78,27.06
2025-03-27T04:41:29.575Z,23,FTH,18.43,21.73,43.25,33.91
2025-03-27T04:41:30.544Z,202,FTH,20.58,22.23,38.82,35.4
2025-03-27T04:41:31.553Z,199,FTH,20.07,20.89,39.52,37.78
2025-03-27T04:41:46.679Z,192,FTH,19.24,26.81,41.89,27.19
2025-03-27T04:41:47.659Z,194,FTH,18.27,27.25,44.44,27.13
2025-03-27T04:41:52.697Z,20,FTH,20.93,31.49,37.41,17.93
2025-03-27T04:41:52.701Z,21,FTH,25.55,28.59,30.03,22.2
2025-03-27T04:41:52.705Z,203,FTH,19.57,22.12,41.16,35.32
2025-03-27T04:41:57.735Z,191,FTH,22.36,28.07,35.06,26.07
2025-03-27T04:41:58.765Z,204,FTH,20.46,30.55,38.51,22.33
2025-03-27T04:41:58.770Z,206,FTH,20.57,26.82,39.1,27.1
2025-03-27T04:42:08.839Z,22,FTH,17.09,24.26,48.27,29.32
2025-03-27T04:42:14.885Z,25,FTH,22.38,25.06,35.46,27.03
2025-03-27T04:42:14.890Z,197,FTH,19.9,22.29,39.33,35.19
2025-03-27T04:42:14.897Z,205,FTH,20.32,22.21,39.77,34.72
2025-03-27T04:42:14.901Z,207,FTH,21.27,21.86,37.64,36.23
2025-03-27T04:42:19.919Z,24,FTH,20.33,24.92,39.45,27.38
2025-03-27T04:42:19.928Z,193,FTH,18.1,26.23,44.55,28.42
2025-03-27T04:42:19.932Z,195,FTH,20.31,28.11,39.87,26.05
2025-03-27T04:42:20.904Z,208,FTH,21.59,22.28,36.97,34.18
2025-03-27T04:42:25.951Z,198,FTH,19.81,21.52,38.74,36.44
2025-03-27T04:42:25.955Z,200,FTH,20.11,22.98,39.12,33.7
2025-03-27T04:42:25.959Z,201,FTH,20.26,21.96,39.3,35.81
2025-03-27T04:42:26.949Z,196,FTH,19.99,27.22,39.83,27.07
2025-03-27T04:42:30.002Z,23,FTH,18.37,21.77,43.05,33.53
2025-03-27T04:42:30.993Z,202,FTH,20.48,22.17,38.98,35.48
2025-03-27T04:42:31.996Z,199,FTH,19.94,20.74,39.81,37.99
2025-03-27T04:42:47.111Z,192,FTH,19.33,26.82,41.94,27.21
2025-03-27T04:42:48.089Z,194,FTH,18.21,27.23,44.42,27.15
2025-03-27T04:42:53.141Z,20,FTH,20.87,31.46,37.76,18.05
2025-03-27T04:42:53.145Z,21,FTH,25.57,28.57,30.17,22.33
2025-03-27T04:42:53.149Z,203,FTH,19.43,21.95,41.51,35.6
2025-03-27T04:42:58.192Z,191,FTH,22.34,28.09,35.23,26.18
2025-03-27T04:42:59.210Z,204,FTH,20.31,30.35,38.86,22.5
2025-03-27T04:42:59.214Z,206,FTH,20.44,26.7,39.32,27.22
2025-03-27T04:43:09.350Z,22,FTH,17.1,24.26,47.68,29.15
2025-03-27T04:43:15.473Z,25,FTH,22.42,25.04,35.44,27.05
2025-03-27T04:43:15.477Z,197,FTH,19.78,22.21,39.57,35.32
2025-03-27T04:43:15.495Z,205,FTH,20.13,22.16,40.03,34.79
2025-03-27T04:43:15.499Z,207,FTH,21.23,21.84,37.77,36.3
2025-03-27T04:43:20.374Z,24,FTH,20.32,24.93,39.56,27.35
2025-03-27T04:43:20.382Z,193,FTH,18.09,26.27,44.71,28.39
2025-03-27T04:43:20.386Z,195,FTH,20.24,28.11,39.88,25.99
2025-03-27T04:43:21.369Z,208,FTH,21.51,22.22,37.01,34.24
2025-03-27T04:43:26.395Z,198,FTH,19.64,21.43,39.06,36.62
2025-03-27T04:43:26.399Z,200,FTH,19.98,22.94,39.38,33.66
2025-03-27T04:43:26.403Z,201,FTH,20.14,21.88,39.49,35.93
2025-03-27T04:43:27.400Z,196,FTH,20.0,27.2,39.99,27.08
2025-03-27T04:43:30.464Z,23,FTH,18.39,21.8,43.33,33.81
2025-03-27T04:43:31.444Z,202,FTH,20.38,22.08,39.16,35.54
2025-03-27T04:43:32.442Z,199,FTH,19.83,20.66,40.09,38.19
2025-03-27T04:43:47.598Z,192,FTH,19.31,26.84,41.72,27.16
2025-03-27T04:43:48.569Z,194,FTH,18.13,27.28,44.45,27.05
2025-03-27T04:43:53.613Z,20,FTH,20.85,31.47,37.58,17.94
2025-03-27T04:43:53.617Z,21,FTH,25.51,28.47,29.94,22.32
2025-03-27T04:43:53.620Z,203,FTH,19.27,21.82,41.8,35.79
2025-03-27T04:43:58.644Z,191,FTH,22.28,28.08,35.08,26.06
2025-03-27T04:43:59.691Z,204,FTH,20.16,30.2,39.1,22.7
2025-03-27T04:43:59.696Z,206,FTH,20.33,26.68,39.49,27.23
2025-03-27T04:44:09.767Z,22,FTH,17.16,24.27,48.18,29.3
2025-03-27T04:44:15.845Z,25,FTH,22.37,25.05,35.46,27.02
2025-03-27T04:44:15.849Z,197,FTH,19.65,22.12,39.86,35.46
2025-03-27T04:44:15.858Z,205,FTH,19.96,22.12,40.42,34.91
2025-03-27T04:44:15.862Z,207,FTH,21.13,21.75,37.82,36.35
2025-03-27T04:44:20.875Z,24,FTH,20.26,24.94,39.57,27.41
2025-03-27T04:44:20.892Z,193,FTH,18.08,26.24,44.63,28.41
2025-03-27T04:44:20.896Z,195,FTH,20.22,28.12,39.87,26.04
2025-03-27T04:44:21.850Z,208,FTH,21.47,22.18,37.08,34.25
2025-03-27T04:44:26.920Z,198,FTH,19.57,21.39,39.37,36.71
2025-03-27T04:44:26.924Z,200,FTH,19.88,22.93,39.53,33.73
2025-03-27T04:44:26.928Z,201,FTH,20.05,21.83,39.66,36.01
2025-03-27T04:44:27.913Z,196,FTH,20.0,27.21,39.73,27.13
2025-03-27T04:44:30.967Z,23,FTH,18.41,21.77,42.97,33.46
2025-03-27T04:44:31.968Z,202,FTH,20.27,22.08,39.37,35.68
2025-03-27T04:44:32.947Z,199,FTH,19.78,20.59,40.16,38.34
2025-03-27T04:44:48.079Z,192,FTH,19.23,26.83,42.07,27.21
2025-03-27T04:44:49.074Z,194,FTH,18.14,27.27,44.49,27.12
2025-03-27T04:44:54.101Z,20,FTH,20.92,31.54,37.84,18.0
2025-03-27T04:44:54.104Z,21,FTH,25.38,28.43,30.42,22.42
2025-03-27T04:44:54.109Z,203,FTH,19.15,21.71,42.05,36.03
2025-03-27T04:44:59.180Z,191,FTH,22.4,28.13,35.16,26.09
2025-03-27T04:45:00.159Z,204,FTH,20.03,30.02,39.35,22.87
2025-03-27T04:45:00.163Z,206,FTH,20.22,26.62,39.7,27.38
2025-03-27T04:45:10.261Z,22,FTH,17.04,24.26,47.95,29.08
2025-03-27T04:45:16.315Z,25,FTH,22.38,25.06,35.49,27.04
2025-03-27T04:45:16.320Z,197,FTH,19.55,22.02,40.04,35.57
2025-03-27T04:45:16.339Z,205,FTH,19.89,22.06,40.64,35.04
2025-03-27T04:45:16.345Z,207,FTH,21.11,21.73,37.94,36.44
2025-03-27T04:45:21.462Z,24,FTH,20.29,24.93,39.64,27.3
2025-03-27T04:45:21.474Z,193,FTH,18.05,26.24,44.64,28.32
2025-03-27T04:45:21.478Z,195,FTH,20.21,28.15,39.98,26.01
2025-03-27T04:45:22.356Z,208,FTH,21.44,22.14,37.19,34.39
2025-03-27T04:45:27.431Z,198,FTH,19.44,21.32,39.64,36.82
2025-03-27T04:45:27.435Z,200,FTH,19.78,22.92,39.69,33.69
2025-03-27T04:45:27.445Z,201,FTH,20.01,21.75,39.8,36.14
2025-03-27T04:45:28.440Z,196,FTH,20.0,27.21,39.94,27.09
2025-03-27T04:45:31.476Z,23,FTH,18.43,21.78,43.23,33.79
2025-03-27T04:45:32.447Z,202,FTH,20.23,21.95,39.49,35.83
2025-03-27T04:45:33.447Z,199,FTH,19.66,20.5,40.29,38.45
2025-03-27T04:45:48.571Z,192,FTH,19.14,26.83,41.97,27.12
2025-03-27T04:45:49.550Z,194,FTH,18.13,27.27,44.49,27.02
2025-03-27T04:45:54.598Z,20,FTH,21.04,31.6,37.39,17.86
2025-03-27T04:45:54.602Z,21,FTH,25.16,28.36,30.51,22.46
2025-03-27T04:45:54.605Z,203,FTH,19.05,21.56,42.31,36.27
2025-03-27T04:45:59.638Z,191,FTH,22.42,28.08,34.94,26.04
2025-03-27T04:46:00.666Z,204,FTH,19.94,29.87,39.57,23.07
2025-03-27T04:46:00.670Z,206,FTH,20.11,26.51,39.9,27.44
2025-03-27T04:46:05.708Z,204,FTH,19.92,29.86,39.52,22.99
2025-03-27T04:46:10.743Z,22,FTH,16.99,24.25,48.47,29.34
2025-03-27T04:46:11.723Z,204,FTH,19.89,29.81,39.55,23.05
2025-03-27T04:46:16.766Z,25,FTH,22.38,25.06,35.5,27.04
2025-03-27T04:46:16.770Z,197,FTH,19.46,21.99,40.21,35.64
2025-03-27T04:46:16.814Z,204,FTH,19.93,29.83,39.67,23.08
2025-03-27T04:46:16.818Z,205,FTH,19.77,21.99,40.82,35.07
2025-03-27T04:46:16.821Z,207,FTH,21.09,21.69,38.03,36.49
2025-03-27T04:46:21.837Z,24,FTH,20.25,24.93,39.47,27.39
2025-03-27T04:46:21.846Z,193,FTH,18.04,26.2,44.67,28.35
2025-03-27T04:46:21.850Z,195,FTH,20.16,28.14,40.0,25.99
2025-03-27T04:46:22.812Z,204,FTH,19.9,29.85,39.7,23.11
2025-03-27T04:46:22.816Z,208,FTH,21.41,22.1,37.26,34.37
2025-03-27T04:46:27.849Z,198,FTH,19.36,21.3,39.85,36.89
2025-03-27T04:46:27.853Z,200,FTH,19.72,22.96,39.9,33.69
2025-03-27T04:46:27.857Z,201,FTH,19.94,21.7,39.95,36.2
2025-03-27T04:46:27.861Z,204,FTH,19.92,29.84,39.6,23.06
2025-03-27T04:46:27.863Z,204,FTH,19.92,29.84,39.6,23.06
2025-03-27T04:46:28.858Z,196,FTH,19.96,27.24,39.78,27.09
2025-03-27T04:46:31.915Z,23,FTH,18.45,21.78,42.9,33.6
2025-03-27T04:46:32.895Z,202,FTH,20.16,21.89,39.61,35.89
2025-03-27T04:46:33.909Z,199,FTH,19.65,20.44,40.44,38.6
2025-03-27T04:46:49.062Z,192,FTH,19.21,26.84,42.08,27.22
2025-03-27T04:46:50.024Z,194,FTH,18.13,27.26,44.53,27.09
2025-03-27T04:46:55.059Z,20,FTH,21.03,31.66,37.41,17.85
2025-03-27T04:46:55.063Z,21,FTH,25.23,28.43,30.51,22.48
2025-03-27T04:46:55.067Z,203,FTH,18.96,21.49,42.5,36.41
2025-03-27T04:47:00.123Z,191,FTH,22.4,28.06,35.06,25.99
2025-03-27T04:47:01.117Z,206,FTH,20.05,26.46,39.99,27.55
2025-03-27T04:47:11.205Z,22,FTH,16.98,24.26,48.17,29.13
2025-03-27T04:47:17.275Z,25,FTH,22.42,25.05,35.42,27.01
2025-03-27T04:47:17.278Z,197,FTH,19.38,21.91,40.42,35.8
2025-03-27T04:47:17.286Z,205,FTH,19.72,21.93,41.09,35.19
2025-03-27T04:47:17.290Z,207,FTH,21.01,21.67,38.06,36.56
2025-03-27T04:47:22.389Z,24,FTH,20.21,24.93,39.68,27.34
2025-03-27T04:47:22.407Z,193,FTH,18.04,26.17,44.79,28.39
2025-03-27T04:47:22.411Z,195,FTH,20.16,28.13,40.06,25.96
2025-03-27T04:47:23.308Z,208,FTH,21.36,22.08,37.31,34.41
2025-03-27T04:47:28.336Z,198,FTH,19.33,21.24,40.02,37.04
2025-03-27T04:47:28.341Z,200,FTH,19.7,22.96,39.98,33.64
2025-03-27T04:47:28.349Z,201,FTH,19.94,21.65,39.98,36.26
2025-03-27T04:47:28.353Z,204,FTH,19.79,29.7,39.87,23.23
2025-03-27T04:47:29.338Z,196,FTH,19.96,27.24,40.01,27.06
2025-03-27T04:47:32.406Z,23,FTH,18.43,21.82,43.01,33.62
2025-03-27T04:47:33.433Z,202,FTH,20.13,21.86,39.67,35.95
2025-03-27T04:47:34.387Z,199,FTH,19.59,20.39,40.51,38.74
2025-03-27T04:47:49.525Z,192,FTH,19.2,26.84,42.03,27.12
2025-03-27T04:47:50.506Z,194,FTH,18.1,27.24,44.54,27.09
2025-03-27T04:47:55.535Z,20,FTH,21.01,31.64,37.41,17.81
2025-03-27T04:47:55.539Z,21,FTH,25.5,28.44,30.22,22.4
2025-03-27T04:47:55.543Z,203,FTH,18.91,21.43,42.67,36.58
2025-03-27T04:48:00.587Z,191,FTH,22.34,28.06,35.08,26.12
2025-03-27T04:48:01.557Z,206,FTH,20.03,26.4,40.18,27.58
2025-03-27T04:48:11.675Z,22,FTH,17.06,24.25,48.07,29.26
2025-03-27T04:48:17.688Z,25,FTH,22.44,25.03,35.41,27.07
2025-03-27T04:48:17.692Z,197,FTH,19.32,21.86,40.57,35.86
2025-03-27T04:48:17.730Z,205,FTH,19.64,21.88,41.16,35.21
2025-03-27T04:48:17.733Z,207,FTH,21.0,21.66,38.16,36.6
2025-03-27T04:48:22.767Z,24,FTH,20.2,24.93,39.58,27.36
2025-03-27T04:48:22.775Z,193,FTH,17.97,26.19,44.76,28.41
2025-03-27T04:48:22.779Z,195,FTH,20.16,28.13,39.98,25.96
2025-03-27T04:48:23.749Z,208,FTH,21.34,22.07,37.34,34.45
2025-03-27T04:48:28.798Z,198,FTH,19.31,21.15,40.2,37.1
2025-03-27T04:48:28.802Z,200,FTH,19.63,22.92,40.06,33.71
2025-03-27T04:48:28.806Z,201,FTH,19.88,21.65,40.1,36.36
2025-03-27T04:48:28.809Z,204,FTH,19.7,29.6,39.98,23.3
2025-03-27T04:48:29.796Z,196,FTH,19.94,27.26,39.89,27.05
2025-03-27T04:48:32.846Z,23,FTH,18.42,21.83,43.0,33.51
2025-03-27T04:48:33.835Z,202,FTH,20.11,21.82,39.72,36.06
2025-03-27T04:48:34.842Z,199,FTH,19.56,20.35,40.61,38.8
2025-03-27T04:48:49.974Z,192,FTH,19.1,26.82,42.09,27.17
2025-03-27T04:48:50.974Z,194,FTH,18.1,27.2,44.56,27.14
2025-03-27T04:48:56.015Z,20,FTH,20.99,31.61,37.56,17.86
2025-03-27T04:48:56.021Z,21,FTH,25.32,28.42,30.23,22.44
2025-03-27T04:48:56.026Z,203,FTH,18.83,21.34,42.77,36.69
2025-03-27T04:49:01.077Z,191,FTH,22.28,28.08,35.17,25.95
2025-03-27T04:49:02.046Z,206,FTH,19.98,26.36,40.22,27.65
2025-03-27T04:49:12.164Z,22,FTH,17.0,24.25,48.31,29.15
2025-03-27T04:49:18.212Z,25,FTH,22.43,25.02,35.36,27.05
2025-03-27T04:49:18.216Z,197,FTH,19.25,21.8,40.66,35.91
2025-03-27T04:49:18.224Z,205,FTH,19.55,21.82,41.36,35.31
2025-03-27T04:49:18.228Z,207,FTH,20.99,21.62,38.22,36.64
2025-03-27T04:49:23.250Z,24,FTH,20.2,24.92,39.68,27.29
2025-03-27T04:49:23.259Z,193,FTH,17.95,26.18,44.91,28.43
2025-03-27T04:49:23.262Z,195,FTH,20.17,28.11,40.01,25.94
2025-03-27T04:49:24.230Z,208,FTH,21.32,22.07,37.42,34.51
2025-03-27T04:49:29.290Z,198,FTH,19.26,21.14,40.25,37.25
2025-03-27T04:49:29.294Z,200,FTH,19.59,22.89,40.17,33.73
2025-03-27T04:49:29.298Z,201,FTH,19.84,21.62,40.17,36.33
2025-03-27T04:49:29.310Z,204,FTH,19.67,29.57,40.14,23.37
2025-03-27T04:49:30.292Z,196,FTH,19.87,27.24,40.02,27.06
2025-03-27T04:49:33.408Z,23,FTH,18.42,21.82,43.03,33.54
2025-03-27T04:49:34.356Z,202,FTH,20.06,21.78,39.73,36.05
2025-03-27T04:49:35.325Z,199,FTH,19.52,20.28,40.69,38.92
2025-03-27T04:49:50.482Z,192,FTH,19.1,26.82,42.11,27.13
2025-03-27T04:49:51.477Z,194,FTH,18.12,27.2,44.54,27.1
2025-03-27T04:49:56.536Z,20,FTH,20.89,31.6,37.61,17.83
2025-03-27T04:49:56.539Z,21,FTH,25.38,28.4,30.38,22.43
2025-03-27T04:49:56.545Z,203,FTH,18.75,21.28,42.89,36.73
2025-03-27T04:50:01.576Z,191,FTH,22.28,28.08,35.2,26.13
2025-03-27T04:50:02.560Z,206,FTH,19.98,26.36,40.26,27.58
2025-03-27T04:50:12.672Z,22,FTH,17.0,24.25,48.06,29.2
2025-03-27T04:50:18.708Z,25,FTH,22.43,25.03,35.34,27.05
2025-03-27T04:50:18.738Z,197,FTH,19.2,21.75,40.83,36.11
2025-03-27T04:50:18.747Z,205,FTH,19.49,21.78,41.48,35.39
2025-03-27T04:50:18.751Z,207,FTH,20.95,21.6,38.21,36.61
2025-03-27T04:50:23.771Z,24,FTH,20.24,24.92,39.57,27.32
2025-03-27T04:50:23.779Z,193,FTH,17.94,26.14,44.8,28.44
2025-03-27T04:50:23.783Z,195,FTH,20.16,28.13,39.99,25.92
2025-03-27T04:50:24.750Z,208,FTH,21.3,22.0,37.46,34.49
2025-03-27T04:50:29.803Z,198,FTH,19.19,21.07,40.4,37.28
2025-03-27T04:50:29.807Z,200,FTH,19.55,22.83,40.18,33.76
2025-03-27T04:50:29.811Z,201,FTH,19.8,21.59,40.22,36.42
2025-03-27T04:50:29.815Z,204,FTH,19.62,29.58,40.3,23.41
2025-03-27T04:50:30.806Z,196,FTH,19.87,27.24,40.01,27.0
2025-03-27T04:50:33.849Z,23,FTH,18.42,21.8,43.05,33.54
2025-03-27T04:50:34.828Z,202,FTH,20.05,21.76,39.81,36.09
2025-03-27T04:50:35.935Z,199,FTH,19.46,20.24,40.74,38.98
2025-03-27T04:50:50.978Z,192,FTH,19.11,26.78,42.14,27.16
2025-03-27T04:50:51.936Z,194,FTH,18.1,27.18,44.58,27.13
2025-03-27T04:50:56.983Z,20,FTH,20.86,31.6,37.64,17.84
2025-03-27T04:50:56.988Z,21,FTH,25.33,28.34,30.27,22.45
2025-03-27T04:50:56.991Z,203,FTH,18.73,21.22,43.01,36.9
2025-03-27T04:51:02.033Z,191,FTH,22.32,28.06,35.14,26.0
2025-03-27T04:51:03.010Z,206,FTH,19.94,26.38,40.4,27.56
2025-03-27T04:51:13.107Z,22,FTH,16.98,24.24,48.23,29.17
2025-03-27T04:51:19.170Z,25,FTH,22.38,25.04,35.35,27.0
2025-03-27T04:51:19.174Z,197,FTH,19.19,21.68,40.82,36.17
2025-03-27T04:51:19.181Z,205,FTH,19.43,21.72,41.55,35.43
2025-03-27T04:51:19.185Z,207,FTH,20.91,21.6,38.28,36.69
2025-03-27T04:51:24.192Z,24,FTH,20.24,24.92,39.51,27.34
2025-03-27T04:51:24.201Z,193,FTH,17.96,26.1,44.91,28.44
2025-03-27T04:51:24.205Z,195,FTH,20.13,28.13,39.94,25.98
2025-03-27T04:51:25.173Z,208,FTH,21.26,21.96,37.52,34.55
2025-03-27T04:51:30.226Z,198,FTH,19.16,21.04,40.51,37.31
2025-03-27T04:51:30.229Z,200,FTH,19.52,22.83,40.26,33.85
2025-03-27T04:51:30.233Z,201,FTH,19.75,21.56,40.26,36.44
2025-03-27T04:51:30.238Z,204,FTH,19.54,29.6,40.35,23.35
2025-03-27T04:51:31.215Z,196,FTH,19.83,27.24,40.05,26.98
2025-03-27T04:51:34.263Z,23,FTH,18.38,21.79,42.99,33.48
2025-03-27T04:51:35.243Z,202,FTH,20.03,21.75,39.89,36.07
2025-03-27T04:51:36.248Z,199,FTH,19.46,20.2,40.82,39.07
2025-03-27T04:51:51.504Z,192,FTH,19.1,26.8,42.17,27.17
2025-03-27T04:51:52.407Z,194,FTH,18.03,27.2,44.58,27.16
2025-03-27T04:51:57.398Z,20,FTH,20.83,31.63,37.69,17.83
2025-03-27T04:51:57.513Z,21,FTH,25.17,28.28,30.54,22.55
2025-03-27T04:51:57.517Z,203,FTH,18.71,21.15,43.08,36.91
2025-03-27T04:52:02.472Z,191,FTH,22.36,28.01,35.0,26.13
2025-03-27T04:52:03.433Z,206,FTH,19.89,26.34,40.37,27.64
2025-03-27T04:52:13.569Z,22,FTH,16.92,24.2,48.27,29.2
2025-03-27T04:52:19.589Z,25,FTH,22.38,25.03,35.39,26.94
2025-03-27T04:52:19.599Z,197,FTH,19.13,21.6,40.91,36.26
2025-03-27T04:52:19.607Z,205,FTH,19.38,21.69,41.67,35.52
2025-03-27T04:52:19.611Z,207,FTH,20.9,21.54,38.28,36.75
2025-03-27T04:52:24.625Z,24,FTH,20.18,24.92,39.54,27.25
2025-03-27T04:52:24.634Z,193,FTH,17.95,26.09,44.87,28.51
2025-03-27T04:52:24.638Z,195,FTH,20.13,28.09,39.99,25.92
2025-03-27T04:52:25.600Z,208,FTH,21.23,21.96,37.54,34.49
2025-03-27T04:52:30.649Z,198,FTH,19.12,21.01,40.53,37.41
2025-03-27T04:52:30.654Z,200,FTH,19.46,22.79,40.37,33.82
2025-03-27T04:52:30.658Z,201,FTH,19.76,21.52,40.29,36.53
2025-03-27T04:52:30.662Z,204,FTH,19.5,29.62,40.43,23.32
2025-03-27T04:52:31.648Z,196,FTH,19.84,27.28,39.93,26.95
2025-03-27T04:52:34.699Z,23,FTH,18.38,21.75,43.0,33.53
2025-03-27T04:52:35.681Z,202,FTH,20.01,21.74,39.9,36.14
2025-03-27T04:52:36.691Z,199,FTH,19.44,20.16,40.89,39.13
2025-03-27T04:52:51.838Z,192,FTH,19.03,26.76,42.17,27.14
2025-03-27T04:52:52.825Z,194,FTH,18.03,27.18,44.57,27.08
2025-03-27T04:52:57.880Z,20,FTH,20.82,31.62,37.71,17.8
2025-03-27T04:52:57.883Z,21,FTH,25.25,28.28,30.42,22.57
2025-03-27T04:52:57.888Z,203,FTH,18.67,21.13,43.1,37.0
2025-03-27T04:53:02.965Z,191,FTH,22.36,27.97,34.95,26.13
2025-03-27T04:53:03.940Z,206,FTH,19.89,26.44,40.42,27.5
2025-03-27T04:53:14.049Z,22,FTH,16.94,24.16,48.33,29.27
2025-03-27T04:53:20.074Z,25,FTH,22.38,25.02,35.4,26.99
2025-03-27T04:53:20.078Z,197,FTH,19.09,21.56,41.07,36.32
2025-03-27T04:53:20.121Z,205,FTH,19.38,21.67,41.73,35.58
2025-03-27T04:53:20.125Z,207,FTH,20.85,21.51,38.29,36.72
2025-03-27T04:53:25.159Z,24,FTH,20.14,24.91,39.69,27.31
2025-03-27T04:53:25.167Z,193,FTH,17.92,26.09,44.83,28.49
2025-03-27T04:53:25.172Z,195,FTH,20.13,28.06,39.96,25.98
2025-03-27T04:53:26.136Z,208,FTH,21.18,21.94,37.53,34.55
2025-03-27T04:53:31.201Z,198,FTH,19.12,20.91,40.62,37.46
2025-03-27T04:53:31.205Z,200,FTH,19.46,22.75,40.33,33.86
2025-03-27T04:53:31.208Z,201,FTH,19.73,21.49,40.35,36.55
2025-03-27T04:53:31.212Z,204,FTH,19.51,29.58,40.45,23.39
2025-03-27T04:53:32.187Z,196,FTH,19.81,27.26,40.03,26.92
2025-03-27T04:53:35.236Z,23,FTH,18.36,21.72,43.07,33.61
2025-03-27T04:53:36.227Z,202,FTH,19.96,21.73,39.92,36.21
2025-03-27T04:53:37.232Z,199,FTH,19.43,20.11,40.81,39.17
2025-03-27T04:53:52.361Z,192,FTH,19.06,26.74,42.2,27.17
